"A-7-6"|Yes|"79599907"|"130054721"
"A-6"|No |"79599907"|"130054722"
"A-7-6"|Yes|"79599908"|"130054723"
"A-6"|No |"79599908"|"130054724"
"A-7-6"|Yes|"79599916"|"130054734"
"A-7-6"|Yes|"79599913"|"130054731"
"A-7-6"|Yes|"79599914"|"130054732"
"A-7-6"|Yes|"79599915"|"130054733"
"A-7-6"|Yes|"79599923"|"130054745"
"A-6"|No |"79599923"|"130054746"
"A-7-6"|Yes|"79599919"|"130054739"
"A-7-6"|Yes|"79599920"|"130054740"
"A-6"|Yes|"79599918"|"130054737"
"A-7-6"|No |"79599918"|"130054738"
"A-6"|Yes|"79599917"|"130054735"
"A-7-6"|No |"79599917"|"130054736"
"A-7-6"|Yes|"79599921"|"130054741"
"A-6"|No |"79599921"|"130054742"
"A-7-6"|Yes|"79599922"|"130054743"
"A-6"|No |"79599922"|"130054744"
"A-7-6"|Yes|"79599927"|"130054750"
"A-7-6"|Yes|"79599924"|"130054747"
"A-7-6"|Yes|"79599925"|"130054748"
"A-7-6"|Yes|"79599926"|"130054749"
"A-6"|Yes|"79599931"|"130054757"
"A-7-6"|No |"79599931"|"130054758"
"A-6"|Yes|"79599930"|"130054755"
"A-7-6"|No |"79599930"|"130054756"
"A-7-6"|Yes|"79599934"|"130054761"
"A-6"|No |"79599934"|"130054762"
"A-7-6"|Yes|"79599928"|"130054751"
"A-6"|No |"79599928"|"130054752"
"A-7-6"|Yes|"79599929"|"130054753"
"A-6"|No |"79599929"|"130054754"
"A-7-6"|Yes|"79599932"|"130054759"
"A-7-6"|Yes|"79599933"|"130054760"
"A-7-6"|Yes|"79599988"|"130054867"
"A-7-6"|Yes|"79599989"|"130054868"
"A-6"|Yes|"79599987"|"130054865"
"A-7-6"|No |"79599987"|"130054866"
"A-7-6"|Yes|"79599983"|"130054857"
"A-6"|No |"79599983"|"130054858"
"A-6"|No |"79599984"|"130054859"
"A-7-6"|Yes|"79599984"|"130054860"
"A-7-6"|Yes|"79599985"|"130054861"
"A-6"|No |"79599985"|"130054862"
"A-6"|Yes|"79599986"|"130054863"
"A-7-6"|No |"79599986"|"130054864"
"A-7-6"|Yes|"79599991"|"130054869"
"A-7-6"|Yes|"79599992"|"130054870"
"A-7-6"|Yes|"79599996"|"130054878"
"A-6"|No |"79599996"|"130054877"
"A-6"|No |"79599997"|"130054879"
"A-7-6"|Yes|"79599997"|"130054880"
"A-7-6"|Yes|"79599993"|"130054871"
"A-6"|No |"79599993"|"130054872"
"A-7-6"|Yes|"79599998"|"130054881"
"A-6"|No |"79599998"|"130054882"
"A-7-6"|No |"79599994"|"130054873"
"A-6"|Yes|"79599994"|"130054874"
"A-7-6"|No |"79599995"|"130054875"
"A-6"|Yes|"79599995"|"130054876"
"A-7-6"|Yes|"79600000"|"130054883"
"A-7-6"|Yes|"79600001"|"130054884"
"A-7-6"|Yes|"79600007"|"130054895"
"A-7-6"|Yes|"79600008"|"130054896"
"A-6"|Yes|"79600006"|"130054893"
"A-7-6"|No |"79600006"|"130054894"
"A-6"|Yes|"79600005"|"130054891"
"A-7-6"|No |"79600005"|"130054892"
"A-7-6"|Yes|"79600003"|"130054887"
"A-6"|No |"79600003"|"130054888"
"A-7-6"|Yes|"79600004"|"130054889"
"A-6"|No |"79600004"|"130054890"
"A-7-6"|Yes|"79600002"|"130054885"
"A-6"|No |"79600002"|"130054886"
"A-7-6"|No |"79600011"|"130054901"
"A-6"|Yes|"79600011"|"130054902"
"A-7-6"|Yes|"79600014"|"130054907"
"A-6"|No |"79600014"|"130054908"
"A-7-6"|Yes|"79600012"|"130054903"
"A-6"|No |"79600012"|"130054904"
"A-6"|No |"79600013"|"130054906"
"A-7-6"|Yes|"79600013"|"130054905"
"A-7-6"|Yes|"79600009"|"130054897"
"A-6"|No |"79600009"|"130054898"
"A-7-6"|No |"79600010"|"130054899"
"A-6"|Yes|"79600010"|"130054900"
"A-7-6"|Yes|"79600015"|"130054909"
"A-7-6"|Yes|"79600016"|"130054910"
"A-7-6"|Yes|"79600017"|"130054911"
"A-7-6"|Yes|"79600018"|"130054912"
"A-7-6"|Yes|"79600022"|"130054916"
"A-7-6"|Yes|"79600021"|"130054915"
"A-7-6"|Yes|"79600019"|"130054913"
"A-7-6"|Yes|"79600020"|"130054914"
"A-7-6"|Yes|"79600023"|"130054917"
"A-6"|No |"79600023"|"130054918"
"A-7-6"|Yes|"79600024"|"130054919"
"A-7-6"|Yes|"79600025"|"130054920"
"A-7-6"|Yes|"79600026"|"130054921"
"A-7-6"|Yes|"79601476"|"130057442"
"A-7-6"|Yes|"79601474"|"130057440"
"A-7-6"|Yes|"79601475"|"130057441"
"A-7-6"|Yes|"79601477"|"130057443"
"A-7-6"|Yes|"79600951"|"130056500"
"A-2-6"|No |"79600951"|"130056499"
"A-7-6"|Yes|"79600949"|"130056496"
"A-7-6"|Yes|"79600952"|"130056501"
"A-6"|Yes|"79600950"|"130056497"
"A-7-6"|No |"79600950"|"130056498"
"A-6"|Yes|"79600030"|"130054927"
"A-7-6"|No |"79600030"|"130054928"
"A-7-6"|Yes|"79600027"|"130054922"
"A-7-6"|Yes|"79600028"|"130054923"
"A-7-5"|No |"79600028"|"130054924"
"A-7-6"|Yes|"79600029"|"130054925"
"A-7-5"|No |"79600029"|"130054926"
"A-7-6"|Yes|"79600031"|"130054929"
"A-7-6"|Yes|"79600032"|"130054930"
"A-7-6"|Yes|"79600038"|"130054941"
"A-7-6"|Yes|"79600039"|"130054942"
"A-7-6"|Yes|"79600033"|"130054931"
"A-6"|No |"79600033"|"130054932"
"A-6"|No |"79600034"|"130054934"
"A-7-6"|Yes|"79600034"|"130054933"
"A-6"|No |"79600035"|"130054935"
"A-7-6"|Yes|"79600035"|"130054936"
"A-6"|Yes|"79600036"|"130054937"
"A-7-6"|No |"79600036"|"130054938"
"A-7-6"|No |"79600037"|"130054939"
"A-6"|Yes|"79600037"|"130054940"
"A-2-4"|No |"79600040"|"130054943"
"A-4"|Yes|"79600040"|"130054944"
"A-6"|No |"79600040"|"130054945"
"A-6"|Yes|"79600043"|"130054951"
"A-7-6"|No |"79600043"|"130054952"
"A-6"|Yes|"79600041"|"130054946"
"A-2-4"|No |"79600041"|"130054947"
"A-4"|Yes|"79600042"|"130054948"
"A-6"|No |"79600042"|"130054949"
"A-2-4"|No |"79600042"|"130054950"
"A-6"|Yes|"79600046"|"130054957"
"A-6"|Yes|"79600044"|"130054953"
"A-7-6"|No |"79600044"|"130054954"
"A-7-6"|Yes|"79600045"|"130054955"
"A-6"|No |"79600045"|"130054956"
"A-7-6"|Yes|"79600047"|"130054958"
"A-6"|No |"79600047"|"130054959"
