46|65|91||||"Wet"|"278486727"|"177374408"
46|65|91||||"Wet"|"278486733"|"177374410"
46|65|91||||"Wet"|"278486732"|"177374409"
46|65|91||||"Wet"|"278486734"|"177374411"
0|10|15||||"Wet"|"278486741"|"177374416"
0|10|15||||"Wet"|"278486738"|"177374413"
0|10|15||||"Wet"|"278486737"|"177374412"
0|10|15||||"Wet"|"278486739"|"177374414"
0|10|15||||"Wet"|"278486740"|"177374415"
91|110|152||||"Wet"|"278486750"|"177374417"
91|110|152||||"Wet"|"278486757"|"177374419"
91|110|152||||"Wet"|"278486758"|"177374420"
91|110|152||||"Wet"|"278486756"|"177374418"
91|110|152||||"Wet"|"278486765"|"177374421"
91|110|152||||"Wet"|"278486767"|"177374423"
91|110|150||||"Wet"|"278486768"|"177374424"
91|110|152||||"Wet"|"278486766"|"177374422"
0|10|15||||"Wet"|"278486933"|"177374429"
0|10|15||||"Wet"|"278486930"|"177374426"
0|10|15||||"Wet"|"278486929"|"177374425"
0|10|15||||"Wet"|"278486931"|"177374427"
0|10|15||||"Wet"|"278486932"|"177374428"
50|91|127||||"Wet"|"278486946"|"177374432"
|||||||"278486948"|"177374433"
50|91|127||||"Wet"|"278486940"|"177374431"
50|91|127||||"Wet"|"278486939"|"177374430"
0|10|15||||"Wet"|"278487137"|"177374443"
0|10|15||||"Wet"|"278487134"|"177374440"
0|10|15||||"Wet"|"278487133"|"177374439"
0|10|15||||"Wet"|"278487135"|"177374441"
0|10|15||||"Wet"|"278487136"|"177374442"
0|0|20|40|70|100|"Moist"|"278487763"|"177374503"
40|70|100|200|200|200|"Wet"|"278487763"|"177374504"
0|0|20|40|70|100|"Moist"|"278487762"|"177374501"
40|70|100|200|200|200|"Wet"|"278487762"|"177374502"
0|0|20|40|70|100|"Moist"|"278487761"|"177374499"
40|70|100|200|200|200|"Wet"|"278487761"|"177374500"
0|0|20|40|70|100|"Moist"|"278487760"|"177374497"
40|70|100|200|200|200|"Wet"|"278487760"|"177374498"
0|0|20|40|70|100|"Moist"|"278487759"|"177374495"
40|70|100|200|200|200|"Wet"|"278487759"|"177374496"
0|0|20|40|70|100|"Moist"|"278487758"|"177374493"
40|70|100|200|200|200|"Wet"|"278487758"|"177374494"
0|0|20|40|70|100|"Moist"|"278487766"|"177374505"
40|70|100|200|200|200|"Wet"|"278487766"|"177374506"
|0|||152||"Dry"|"278488093"|"177374523"
|0|||152||"Dry"|"278488100"|"177374530"
|0|||152||"Dry"|"278488101"|"177374531"
|0|||152||"Dry"|"278488102"|"177374532"
|0|||152||"Dry"|"278488092"|"177374522"
|0|||152||"Dry"|"278488096"|"177374526"
|0|||152||"Dry"|"278488097"|"177374527"
|0|||152||"Dry"|"278488099"|"177374529"
|0|||152||"Dry"|"278488091"|"177374521"
|0|||152||"Dry"|"278488098"|"177374528"
|0|||152||"Dry"|"278488094"|"177374524"
|0|||152||"Dry"|"278488095"|"177374525"
0|0|20|200|200|200|"Wet"|"278487876"|"177374508"
0|0|20|200|200|200|"Wet"|"278487875"|"177374507"
0|0|20|200|200|200|"Wet"|"278487883"|"177374511"
0|0|20|200|200|200|"Moist"|"278487886"|"177374514"
0|0|20|40|65|100|"Moist"|"278487882"|"177374509"
20|65|100|200|200|200|"Wet"|"278487882"|"177374510"
0|0|20|200|200|200|"Moist"|"278487884"|"177374512"
0|0|20|200|200|200|"Moist"|"278487885"|"177374513"
0|0|20|0|65|65|"Moist"|"278487895"|"177374516"
40|65|100|200|200|200|"Wet"|"278487895"|"177374515"
0|0|0|0|65|65|"Moist"|"278487896"|"177374517"
40|65|100|200|200|200|"Wet"|"278487896"|"177374518"
0|0|0|0|65|65|"Moist"|"278487897"|"177374519"
40|65|100|200|200|200|"Wet"|"278487897"|"177374520"
