"mixed"|"26661074"|"21091390"
"mixed"|"26661075"|"21091391"
"smectitic"|"26661076"|"21091392"
"smectitic"|"26661077"|"21091393"
"smectitic"|"26661078"|"21091394"
"mixed"|"26661079"|"21091395"
"smectitic"|"26661080"|"21091396"
"smectitic"|"26661081"|"21091397"
"mixed"|"26661082"|"21091398"
"mixed"|"26661083"|"21091399"
"smectitic"|"26661084"|"21091400"
"smectitic"|"26661085"|"21091401"
"mixed"|"26661086"|"21091402"
"mixed"|"26661087"|"21091403"
"smectitic"|"26661088"|"21091404"
"smectitic"|"26661089"|"21091405"
"smectitic"|"26661095"|"21091411"
"mixed"|"26661096"|"21091412"
"mixed"|"26661097"|"21091413"
"mixed"|"26661098"|"21091414"
"mixed"|"26661099"|"21091415"
"mixed"|"26661100"|"21091416"
"smectitic"|"26661101"|"21091417"
"mixed"|"26661103"|"21091418"
"smectitic"|"26661104"|"21091419"
"mixed"|"26661105"|"21091420"
"mixed"|"26661106"|"21091421"
"mixed"|"26661107"|"21091422"
"smectitic"|"26661108"|"21091423"
"mixed"|"26661109"|"21091424"
"mixed"|"26661110"|"21091425"
"smectitic"|"26661111"|"21091426"
"mixed"|"26661112"|"21091427"
"mixed"|"26661113"|"21091428"
"mixed"|"26661114"|"21091429"
"mixed"|"26661115"|"21091430"
"smectitic"|"26661116"|"21091431"
"mixed"|"26661117"|"21091432"
"mixed"|"26661118"|"21091433"
"mixed"|"26661119"|"21091434"
"mixed"|"26661120"|"21091435"
"mixed"|"26661121"|"21091436"
"mixed"|"26661122"|"21091437"
"smectitic"|"26661123"|"21091438"
"smectitic"|"26661124"|"21091439"
"mixed"|"26661125"|"21091440"
"mixed"|"26661126"|"21091441"
"mixed"|"26661127"|"21091442"
"mixed"|"26661128"|"21091443"
"mixed"|"26661129"|"21091444"
"mixed"|"26661130"|"21091445"
"mixed"|"26661132"|"21091446"
"mixed"|"26661133"|"21091447"
"mixed"|"26661134"|"21091448"
"mixed"|"26661135"|"21091449"
"mixed"|"26661136"|"21091450"
"mixed"|"26661137"|"21091451"
"smectitic"|"26661138"|"21091452"
"mixed"|"26661139"|"21091453"
"smectitic"|"26661140"|"21091454"
"mixed"|"26661141"|"21091455"
"mixed"|"26661142"|"21091456"
"smectitic"|"26661143"|"21091457"
"smectitic"|"26661144"|"21091458"
"mixed"|"26661145"|"21091459"
"smectitic"|"26661146"|"21091460"
"mixed"|"26661147"|"21091461"
"mixed"|"26661148"|"21091462"
"mixed"|"26661159"|"21091473"
"mixed"|"26661160"|"21091474"
"smectitic"|"26661161"|"21091475"
"mixed"|"26661162"|"21091476"
"smectitic"|"26661163"|"21091477"
"mixed"|"26661164"|"21091478"
"mixed"|"26661165"|"21091479"
"mixed"|"26661179"|"21091493"
"smectitic"|"26661180"|"21091494"
"mixed"|"26661181"|"21091495"
"mixed"|"26661193"|"21091507"
"smectitic"|"26661194"|"21091508"
"mixed"|"26661195"|"21091509"
"mixed"|"26661196"|"21091510"
"smectitic"|"26661197"|"21091511"
"smectitic"|"26661198"|"21091512"
"smectitic"|"26661199"|"21091513"
"smectitic"|"26661200"|"21091514"
"smectitic"|"26661201"|"21091515"
"smectitic"|"26661202"|"21091516"
"smectitic"|"26661203"|"21091517"
"smectitic"|"26661204"|"21091518"
"mixed"|"26661205"|"21091519"
"mixed"|"26661206"|"21091520"
"mixed"|"26661214"|"21091526"
"smectitic"|"26661215"|"21091527"
"smectitic"|"26661216"|"21091528"
"smectitic"|"26661217"|"21091529"
"smectitic"|"26661218"|"21091530"
"smectitic"|"26661219"|"21091531"
"smectitic"|"26661220"|"21091532"
"smectitic"|"26661221"|"21091533"
"smectitic"|"26661222"|"21091534"
"smectitic"|"26661223"|"21091535"
"smectitic"|"26661224"|"21091536"
"smectitic"|"26661225"|"21091537"
"smectitic"|"26661226"|"21091538"
"mixed"|"26661234"|"21091543"
"mixed"|"26661235"|"21091544"
"mixed"|"26661236"|"21091545"
"smectitic"|"26661239"|"21091546"
"mixed"|"26661240"|"21091547"
"mixed"|"26661241"|"21091548"
"smectitic"|"26661211"|"21091524"
"smectitic"|"26661212"|"21091525"
"mixed"|"26660937"|"21091258"
"mixed"|"26660938"|"21091259"
"mixed"|"26660939"|"21091260"
"mixed"|"26660910"|"21091232"
"mixed"|"26660911"|"21091233"
"mixed"|"26660912"|"21091234"
"mixed"|"26660913"|"21091235"
"mixed"|"26660914"|"21091236"
"mixed"|"26660915"|"21091237"
"mixed"|"26660916"|"21091238"
"mixed"|"26660917"|"21091239"
"mixed"|"26660918"|"21091240"
"smectitic"|"26661090"|"21091406"
"mixed"|"26661091"|"21091407"
"smectitic"|"26661092"|"21091408"
"smectitic"|"26661093"|"21091409"
"smectitic"|"26661094"|"21091410"
"mixed"|"26661149"|"21091463"
"smectitic"|"26661150"|"21091464"
"mixed"|"26661151"|"21091465"
"smectitic"|"26661152"|"21091466"
"mixed"|"26661153"|"21091467"
"mixed"|"26661154"|"21091468"
"mixed"|"26661166"|"21091480"
"smectitic"|"26661167"|"21091481"
"mixed"|"26661168"|"21091482"
"mixed"|"26661169"|"21091483"
"mixed"|"26661170"|"21091484"
"mixed"|"26661171"|"21091485"
"smectitic"|"26661172"|"21091486"
"smectitic"|"26661173"|"21091487"
"mixed"|"26661174"|"21091488"
"mixed"|"26661175"|"21091489"
"mixed"|"26661176"|"21091490"
"smectitic"|"26661177"|"21091491"
"mixed"|"26661178"|"21091492"
"mixed"|"26661182"|"21091496"
"mixed"|"26661183"|"21091497"
"smectitic"|"26661184"|"21091498"
"mixed"|"26661185"|"21091499"
"mixed"|"26661186"|"21091500"
"mixed"|"26661187"|"21091501"
"mixed"|"26661188"|"21091502"
"mixed"|"26661189"|"21091503"
"mixed"|"26661190"|"21091504"
"mixed"|"26661191"|"21091505"
"mixed"|"26661192"|"21091506"
"mixed"|"26661207"|"21091521"
"smectitic"|"26661208"|"21091522"
"mixed"|"26661209"|"21091523"
"mixed"|"26661232"|"21091542"
"mixed"|"26661155"|"21091469"
"mixed"|"26661156"|"21091470"
"mixed"|"26661157"|"21091471"
"mixed"|"26661158"|"21091472"
"mixed"|"26661230"|"21091541"
"mixed"|"26661227"|"21091539"
"mixed"|"26661228"|"21091540"
"montmorillonitic"|"26661318"|"21091584"
